park_name,経度,緯度,標高,傾斜,傾斜方位
長沼公園,139.3703691,35.6402445,121.7099991,36.2168541,247
長沼公園,139.3703702,35.64006423,112.3099976,24.87927246,220
長沼公園,139.3703712,35.63988396,106.8099976,30.65625381,209
長沼公園,139.3703722,35.63970369,104.9100037,26.18461037,196
長沼公園,139.3703733,35.63952342,98.70999908,19.20393944,220
長沼公園,139.3703743,35.63934315,100.0100021,37.60731125,49
長沼公園,139.3703754,35.63916288,106.0100021,35.02371979,157
長沼公園,139.3703764,35.63898261,110.8099976,37.62519073,163
長沼公園,139.3703774,35.63880234,106.2099991,14.60514832,211
長沼公園,139.3703785,35.63862207,108.3099976,28.21133995,137
長沼公園,139.3703795,35.6384418,116.3099976,32.25981522,181
長沼公園,139.3703806,35.63826153,118.2099991,29.77515793,141
長沼公園,139.3703816,35.63808126,118.4100037,31.38531494,174
長沼公園,139.3703826,35.63790099,119.7099991,31.67529106,172
長沼公園,139.3703837,35.63772072,126.6100006,28.18680382,168
長沼公園,139.3703847,35.63754045,124.1100006,18.16017723,179
長沼公園,139.3703858,35.63736018,126.4100037,17.74721718,150
長沼公園,139.3703868,35.63717991,129.2100067,15.36858082,155
長沼公園,139.3703878,35.63699964,133.9100037,14.22319508,112
長沼公園,139.3703889,35.63681937,138.8099976,14.12412548,113
長沼公園,139.3703899,35.6366391,144.0099945,18.62623215,113
長沼公園,139.370391,35.63645883,150.5099945,23.68976593,108
長沼公園,139.370392,35.63627856,160.1100006,29.55520821,62
長沼公園,139.370393,35.63609829,177.6100006,31.35222244,80
長沼公園,139.3703941,35.63591802,181.5099945,28.66816139,174
長沼公園,139.3703951,35.63573775,184.6100006,23.04701614,152
長沼公園,139.3705858,35.64096642,92.41000366,34.06925201,127
長沼公園,139.3705868,35.64078615,103.3099976,37.3975029,102
長沼公園,139.3705879,35.64060588,115.8099976,27.03198624,107
長沼公園,139.3705889,35.64042561,125.2099991,24.15642548,88
長沼公園,139.37059,35.64024535,127.6100006,11.96554375,210
長沼公園,139.370591,35.64006508,123.0100021,30.49959183,192
長沼公園,139.370592,35.63988481,120.8099976,27.17259598,221
長沼公園,139.3705931,35.63970454,109.3099976,26.44547653,257
長沼公園,139.3705941,35.63952427,103.4100037,15.78933716,250
長沼公園,139.3705952,35.639344,98.91000366,24.80562401,131
長沼公園,139.3705962,35.63916373,112.4100037,28.81475258,37
長沼公園,139.3705972,35.63898346,109.7099991,19.29734802,353
長沼公園,139.3705983,35.63880319,111.4100037,6.812858105,64
長沼公園,139.3705993,35.63862292,117.2099991,24.17928123,60
長沼公園,139.3706004,35.63844265,128.5099945,25.21040154,151
長沼公園,139.3706014,35.63826238,127.0100021,30.68227196,162
長沼公園,139.3706024,35.63808211,130.0099945,38.48403549,179
長沼公園,139.3706035,35.63790184,133.3099976,36.50055313,164
長沼公園,139.3706045,35.63772157,134.1100006,30.83893776,153
長沼公園,139.3706055,35.6375413,137.6100006,35.6531868,186
長沼公園,139.3706066,35.63736103,135.7100067,33.94566345,158
長沼公園,139.3706076,35.63718076,139.8099976,44.58499908,176
長沼公園,139.3706087,35.63700049,141.3099976,47.63041687,184
長沼公園,139.3706097,35.63682022,143.7100067,41.04107285,163
長沼公園,139.3706107,35.63663995,146.4100037,33.77175522,159
長沼公園,139.3706118,35.63645968,154.3099976,37.81985855,171
長沼公園,139.3706128,35.63627941,159.3099976,36.08504105,142
長沼公園,139.3706139,35.63609914,173.1100006,38.47700119,97
長沼公園,139.3706149,35.63591887,187.7100067,11.25386524,87
長沼公園,139.3706159,35.6357386,187.9100037,3.872728825,197
長沼公園,139.370617,35.63555833,185.2100067,24.06793976,238
長沼公園,139.370618,35.63537806,176.5099945,28.26347542,229
長沼公園,139.3708066,35.64096727,97.30999756,38.08659363,110
長沼公園,139.3708077,35.640787,108.5100021,19.91234016,47
長沼公園,139.3708087,35.64060673,114.4100037,35.80060196,25
長沼公園,139.3708098,35.64042646,119.0100021,34.58037567,19
長沼公園,139.3708108,35.64024619,125.9100037,29.94942665,47
長沼公園,139.3708118,35.64006592,130.5099945,6.859124184,84
長沼公園,139.3708129,35.63988565,124.4100037,33.19776535,241
長沼公園,139.3708139,35.63970538,115.0100021,31.42426109,235
長沼公園,139.3708149,35.63952511,104.6100006,20.39077187,235
長沼公園,139.370816,35.63934484,100.4100037,22.84608269,83
長沼公園,139.370817,35.63916458,106.4100037,8.633595467,24
長沼公園,139.3708181,35.63898431,108.0100021,13.28077984,64
長沼公園,139.3708191,35.63880404,112.2099991,8.988368034,90
長沼公園,139.3708201,35.63862377,115.7099991,17.41749954,95
長沼公園,139.3708212,35.6384435,126.7099991,31.73628616,116
長沼公園,139.3708222,35.63826323,138.5099945,16.87757492,135
長沼公園,139.3708233,35.63808296,142.7100067,8.253170013,78
長沼公園,139.3708243,35.63790269,142.3099976,21.32789612,357
長沼公園,139.3708253,35.63772242,141.6100006,25.59045219,350
長沼公園,139.3708264,35.63754215,140.0099945,42.4798584,8
長沼公園,139.3708274,35.63736188,139.0099945,49.87404251,352
長沼公園,139.3708285,35.63718161,141.4100037,46.05158997,6
長沼公園,139.3708295,35.63700134,144.4100037,45.95346832,7
長沼公園,139.3708305,35.63682107,151.9100037,47.36199951,15
長沼公園,139.3708316,35.6366408,154.3099976,33.86756516,350
長沼公園,139.3708326,35.63646053,159.3099976,30.86072922,65
長沼公園,139.3708336,35.63628026,167.4100037,41.80245972,42
長沼公園,139.3708347,35.63609999,183.9100037,30.10179901,82
長沼公園,139.3708357,35.63591972,187.9100037,4.550076485,76
長沼公園,139.3708368,35.63573945,188.1100006,5.221457005,305
長沼公園,139.3708378,35.63555918,183.9100037,22.13539124,314
長沼公園,139.3708388,35.63537891,178.9100037,16.33388138,324
長沼公園,139.3708399,35.63519864,176.0099945,14.49566936,319
長沼公園,139.3708409,35.63501837,173.3099976,11.51443386,300
長沼公園,139.370842,35.6348381,170.1100006,9.500473976,289
長沼公園,139.370843,35.63465783,165.5099945,7.948178291,253
長沼公園,139.370844,35.63447756,163.6100006,12.68130207,317
長沼公園,139.3708451,35.63429729,159.4100037,17.2582531,323
長沼公園,139.3710275,35.64096812,98.70999908,20.48576736,58
長沼公園,139.3710285,35.64078785,101.6100006,10.92713642,63
長沼公園,139.3710296,35.64060758,105.8099976,14.66065598,91
長沼公園,139.3710306,35.64042731,110.2099991,13.2481184,82
長沼公園,139.3710316,35.64024704,116.5100021,29.13170433,25
長沼公園,139.3710327,35.64006677,122.4100037,24.10201645,71
長沼公園,139.3710337,35.6398865,131.1100006,29.64851761,261
長沼公園,139.3710347,35.63970623,118.9100037,25.85963249,238
長沼公園,139.3710358,35.63952596,109.6100006,32.65908813,231
長沼公園,139.3710368,35.63934569,100.9100037,15.99840546,202
長沼公園,139.3710379,35.63916542,101.4100037,5.388088226,30
長沼公園,139.3710389,35.63898515,104.8099976,20.5117321,203
長沼公園,139.3710399,35.63880488,113.3099976,33.2845993,81
長沼公園,139.371041,35.63862461,121.3099976,23.48172188,106
長沼公園,139.371042,35.63844434,129.7100067,16.7936554,49
長沼公園,139.371043,35.63826407,131.5099945,32.88837051,346
長沼公園,139.3710441,35.6380838,129.5099945,33.70588684,354
長沼公園,139.3710451,35.63790353,127.8099976,28.3278904,0
長沼公園,139.3710462,35.63772326,126.9100037,35.41850281,355
長沼公園,139.3710472,35.63754299,127.0100021,24.60567284,18
長沼公園,139.3710482,35.63736273,128.1100006,11.79878998,89
長沼公園,139.3710493,35.63718246,134.8099976,18.20385742,87
長沼公園,139.3710503,35.63700219,138.6100006,9.057866096,97
長沼公園,139.3710514,35.63682192,143.9100037,11.6534586,59
長沼公園,139.3710524,35.63664165,147.1100006,16.3144207,86
長沼公園,139.3710534,35.63646138,151.6100006,19.10339737,31
長沼公園,139.3710545,35.63628111,158.2100067,31.69379234,87
長沼公園,139.3710555,35.63610084,178.8099976,41.38028336,93
長沼公園,139.3710565,35.63592057,186.7100067,7.887170792,47
長沼公園,139.3710576,35.6357403,187.2100067,3.137221813,267
長沼公園,139.3710586,35.63556003,181.4100037,23.15432549,243
長沼公園,139.3710597,35.63537976,172.7100067,25.20783424,261
長沼公園,139.3712483,35.64096897,94.91000366,29.20718193,72
長沼公園,139.3712494,35.6407887,105.6100006,26.27952766,96
長沼公園,139.3712504,35.64060843,114.8099976,27.80887985,158
長沼公園,139.3712514,35.64042816,115.2099991,30.80594826,179
長沼公園,139.3712525,35.64024789,117.5100021,32.07178116,146
長沼公園,139.3712535,35.64006762,126.1100006,32.06244659,133
長沼公園,139.3712545,35.63988735,135.5099945,22.96179199,224
長沼公園,139.3712556,35.63970708,126.0100021,35.47213364,219
長沼公園,139.3712566,35.63952681,121.6100006,30.83893967,207
長沼公園,139.3712577,35.63934654,117.0100021,33.42025757,211
長沼公園,139.3712587,35.63916627,117.1100006,41.79876328,161
長沼公園,139.3712597,35.638986,114.9100037,40.97554779,228
長沼公園,139.3712608,35.63880573,105.8099976,4.855221272,102
長沼公園,139.3712618,35.63862546,114.7099991,41.09773636,25
長沼公園,139.3712628,35.63844519,119.4100037,31.63441277,5
長沼公園,139.3712639,35.63826492,117.8099976,38.1852684,354
長沼公園,139.3712649,35.63808465,117.3099976,31.87124252,354
長沼公園,139.371266,35.63790438,118.4100037,10.13312244,61
長沼公園,139.371267,35.63772411,124.9100037,28.89198875,148
長沼公園,139.371268,35.63754384,132.5099945,28.72276115,153
長沼公園,139.3712691,35.63736357,138.3099976,39.9159317,151
長沼公園,139.3712701,35.6371833,147.9100037,46.3094368,147
長沼公園,139.3712711,35.63700303,154.0099945,39.70334625,172
長沼公園,139.3712722,35.63682276,147.5099945,26.56731415,173
長沼公園,139.3712732,35.63664249,155.7100067,35.55221939,146
長沼公園,139.3712743,35.63646222,156.3099976,27.39510727,140
長沼公園,139.3712753,35.63628195,166.4100037,39.90608597,127
長沼公園,139.3712763,35.63610168,183.4100037,22.29046059,121
長沼公園,139.3712774,35.63592141,184.3099976,13.50414562,7
長沼公園,139.3712784,35.63574114,184.6100006,18.32984734,24
長沼公園,139.3712794,35.63556087,185.3099976,12.06858826,311
長沼公園,139.3712805,35.6353806,178.5099945,28.30540657,242
長沼公園,139.3712815,35.63520033,166.7100067,32.16252518,222
長沼公園,139.3714691,35.64096981,91.20999908,16.0976963,62
長沼公園,139.3714702,35.64078954,101.0100021,28.26545334,85
長沼公園,139.3714712,35.64060927,112.4100037,24.85532951,70
長沼公園,139.3714723,35.64042901,121.1100006,24.43508911,89
長沼公園,139.3714733,35.64024874,127.4100037,8.311728477,92
長沼公園,139.3714743,35.64006847,130.0099945,14.3768549,31
長沼公園,139.3714754,35.6398882,133.0099945,19.1429882,26
長沼公園,139.3714764,35.63970793,136.9100037,7.887303829,133
長沼公園,139.3714774,35.63952766,130.8099976,36.1769371,199
長沼公園,139.3714785,35.63934739,128.7100067,35.96566772,218
長沼公園,139.3714795,35.63916712,127.3099976,34.83251953,166
長沼公園,139.3714806,35.63898685,125.6100006,38.95054626,240
長沼公園,139.3714816,35.63880658,114.1100006,38.75735855,205
長沼公園,139.3714826,35.63862631,110.5100021,24.57567024,215
長沼公園,139.3714837,35.63844604,108.5100021,7.029250622,144
長沼公園,139.3714847,35.63826577,113.5100021,32.81482315,61
長沼公園,139.3714857,35.6380855,124.3099976,17.66097641,90
長沼公園,139.3714868,35.63790523,129.6100006,21.87201309,115
長沼公園,139.3714878,35.63772496,135.1100006,32.60329437,159
長沼公園,139.3714889,35.63754469,147.7100067,46.31679916,147
長沼公園,139.3714899,35.63736442,157.5099945,34.02794266,162
長沼公園,139.3714909,35.63718415,162.0099945,36.84937286,136
長沼公園,139.371492,35.63700388,166.3099976,36.37660217,186
長沼公園,139.371493,35.63682361,159.3099976,35.7765007,203
長沼公園,139.371494,35.63664334,162.2100067,34.30487442,119
長沼公園,139.3714951,35.63646307,172.7100067,35.99248505,174
長沼公園,139.3714961,35.6362828,177.7100067,39.7016716,151
長沼公園,139.3714972,35.63610253,181.8099976,17.82674599,289
長沼公園,139.3714982,35.63592226,178.1100006,13.1274128,331
長沼公園,139.3714992,35.63574199,178.5099945,24.40103149,13
長沼公園,139.3715003,35.63556172,175.3099976,31.19754601,353
長沼公園,139.3715013,35.63538145,173.1100006,29.96969223,339
長沼公園,139.371691,35.64079039,105.0100021,33.71208191,91
長沼公園,139.3716921,35.64061012,117.6100006,22.03945732,108
長沼公園,139.3716931,35.64042985,122.3099976,8.400753975,52
長沼公園,139.3716941,35.64024958,121.3099976,29.23877144,3
長沼公園,139.3716952,35.64006931,119.8099976,17.85093689,21
長沼公園,139.3716962,35.63988904,128.8099976,28.36310577,97
長沼公園,139.3716972,35.63970877,136.5099945,16.98526764,29
長沼公園,139.3716983,35.6395285,134.2100067,36.56094742,354
長沼公園,139.3716993,35.63934823,136.6100006,20.18338966,342
長沼公園,139.3717004,35.63916796,137.5099945,11.96637917,5
長沼公園,139.3717014,35.63898769,135.4100037,23.26534843,196
長沼公園,139.3717024,35.63880742,131.9100037,40.59931564,202
長沼公園,139.3717035,35.63862715,122.7099991,30.64163399,221
長沼公園,139.3717045,35.63844688,123.1100006,32.91027832,211
長沼公園,139.3717055,35.63826661,119.0100021,44.97854614,210
長沼公園,139.3717066,35.63808635,115.7099991,13.16241646,86
長沼公園,139.3717076,35.63790608,125.1100006,27.15864944,65
長沼公園,139.3717086,35.63772581,125.0100021,45.11350632,10
長沼公園,139.3717097,35.63754554,139.7100067,44.12018967,47
長沼公園,139.3717107,35.63736527,154.5099945,32.23846817,18
長沼公園,139.3717118,35.637185,160.0099945,35.29155731,61
長沼公園,139.3717128,35.63700473,170.6100006,28.59950638,26
長沼公園,139.3717138,35.63682446,174.5099945,9.231121063,66
長沼公園,139.3717149,35.63664419,177.2100067,21.26011658,151
長沼公園,139.3717159,35.63646392,181.5099945,14.77684593,59
長沼公園,139.3717169,35.63628365,184.7100067,13.35223484,33
長沼公園,139.371718,35.63610338,182.9100037,18.90469551,230
長沼公園,139.371719,35.63592311,176.7100067,23.07657242,251
長沼公園,139.3719119,35.64079124,99.11000061,47.25291443,66
長沼公園,139.3719129,35.64061097,114.0100021,29.12576485,357
長沼公園,139.3719139,35.6404307,111.0100021,34.39442825,354
長沼公園,139.371915,35.64025043,112.2099991,14.14084435,77
長沼公園,139.371916,35.64007016,121.1100006,34.13887024,114
長沼公園,139.371917,35.63988989,128.7100067,17.17108154,355
長沼公園,139.3719181,35.63970962,127.8099976,29.36948013,347
長沼公園,139.3719191,35.63952935,123.4100037,26.92201042,4
長沼公園,139.3719202,35.63934908,123.7099991,30.94329643,8
長沼公園,139.3719212,35.63916881,126.1100006,29.73757553,343
長沼公園,139.3719222,35.63898854,130.0099945,28.38851166,33
長沼公園,139.3719233,35.63880827,138.1100006,29.61125183,63
長沼公園,139.3719243,35.638628,137.8099976,47.30796432,202
長沼公園,139.3719253,35.63844773,131.8099976,34.59955215,210
長沼公園,139.3719264,35.63826746,127.0100021,35.22540665,243
長沼公園,139.3719274,35.63808719,116.6100006,19.37136269,218
長沼公園,139.3719284,35.63790692,117.4100037,20.9852047,160
長沼公園,139.3719295,35.63772665,117.1100006,11.38416576,198
長沼公園,139.3719305,35.63754638,128.8099976,42.83205414,59
長沼公園,139.3719315,35.63736611,140.7100067,36.05154037,75
長沼公園,139.3719326,35.63718584,155.1100006,26.74136162,35
長沼公園,139.3719336,35.63700557,157.0099945,32.80910873,14
長沼公園,139.3719347,35.6368253,160.4100037,34.45156097,2
長沼公園,139.3719357,35.63664503,166.0099945,38.39030075,31
長沼公園,139.3719367,35.63646476,174.3099976,28.08801079,24
長沼公園,139.3719378,35.63628449,179.2100067,20.18778992,52
長沼公園,139.3719388,35.63610422,186.1100006,4.783108711,109
長沼公園,139.3719398,35.63592395,179.8099976,34.11759186,262
長沼公園,139.3721337,35.64061181,98.91000366,35.09316254,44
長沼公園,139.3721348,35.64043154,103.9100037,25.58707619,76
長沼公園,139.3721358,35.64025127,115.1100006,23.93486214,38
長沼公園,139.3721368,35.640071,121.7099991,28.22492218,27
長沼公園,139.3721379,35.63989073,117.4100037,39.60565186,325
長沼公園,139.3721389,35.63971046,114.9100037,29.28079605,350
長沼公園,139.3721399,35.6395302,113.1100006,23.60441589,350
長沼公園,139.372141,35.63934993,114.0100021,21.98107147,12
長沼公園,139.372142,35.63916966,114.5100021,22.30035782,358
長沼公園,139.3721431,35.63898939,119.7099991,30.87306595,29
長沼公園,139.3721441,35.63880912,126.9100037,33.60598755,29
長沼公園,139.3721451,35.63862885,136.7100067,42.27988052,63
長沼公園,139.3721462,35.63844858,144.6100006,12.49667645,246
長沼公園,139.3721472,35.63826831,139.0099945,49.64827728,214
長沼公園,139.3721482,35.63808804,128.1100006,44.68827438,199
長沼公園,139.3721493,35.63790777,128.4100037,38.37165833,155
長沼公園,139.3721503,35.6377275,127.1100006,45.79484558,249
長沼公園,139.3721513,35.63754723,130.3099976,45.05139923,90
長沼公園,139.3721524,35.63736696,143.8099976,48.62610245,1
長沼公園,139.3721534,35.63718669,136.9100037,45.93292999,356
長沼公園,139.3721544,35.63700642,145.2100067,16.97788429,104
長沼公園,139.3721555,35.63682615,152.6100006,17.41031265,69
長沼公園,139.3721565,35.63664588,158.0099945,21.08630371,84
長沼公園,139.3721576,35.63646561,169.6100006,36.31985474,98
長沼公園,139.3721586,35.63628534,177.9100037,19.67015266,93
長沼公園,139.3721596,35.63610507,185.6100006,10.76526737,64
長沼公園,139.3721607,35.6359248,182.1100006,23.8975029,274
長沼公園,139.3721617,35.63574453,171.7100067,28.77946281,254
長沼公園,139.3723556,35.64043239,99.41000366,17.63330841,42
長沼公園,139.3723566,35.64025212,104.0100021,28.8519783,40
長沼公園,139.3723577,35.64007185,108.6100006,31.82963943,12
長沼公園,139.3723587,35.63989158,107.7099991,20.5677948,333
長沼公園,139.3723597,35.63971131,108.2099991,4.104269028,74
長沼公園,139.3723608,35.63953104,109.8099976,18.47295189,146
長沼公園,139.3723618,35.63935077,112.5100021,13.88522816,161
長沼公園,139.3723629,35.6391705,115.2099991,19.58151817,158
長沼公園,139.3723639,35.63899023,118.3099976,23.09688187,160
長沼公園,139.3723649,35.63880996,123.0100021,23.74193192,103
長沼公園,139.372366,35.63862969,133.2100067,37.63248825,81
長沼公園,139.372367,35.63844942,147.5099945,15.46096325,128
長沼公園,139.372368,35.63826915,152.8099976,19.30464745,135
長沼公園,139.3723691,35.63808888,151.3099976,43.9213562,185
長沼公園,139.3723701,35.63790861,147.8099976,25.62894058,242
長沼公園,139.3723711,35.63772834,133.3099976,46.01891327,258
長沼公園,139.3723722,35.63754807,121.9100037,11.05490875,198
長沼公園,139.3723732,35.6373678,131.0099945,30.31188202,121
長沼公園,139.3723742,35.63718753,147.4100037,21.63352585,74
長沼公園,139.3723753,35.63700726,153.0099945,29.24394608,126
長沼公園,139.3723763,35.63682699,160.2100067,36.55430603,165
長沼公園,139.3723773,35.63664672,166.8099976,39.210495,143
長沼公園,139.3723784,35.63646645,170.7100067,30.2523365,155
長沼公園,139.3723794,35.63628618,176.8099976,14.34408283,115
長沼公園,139.3723804,35.63610591,184.0099945,8.801768303,84
長沼公園,139.3723815,35.63592564,182.4100037,13.92161274,222
長沼公園,139.3723825,35.63574537,175.1100006,29.87364578,257
長沼公園,139.3725806,35.63971216,115.4100037,36.88390732,145
長沼公園,139.3725858,35.63881081,130.6100006,30.25125122,153
長沼公園,139.3725868,35.63863054,138.1100006,37.703022,124
長沼公園,139.3725878,35.63845027,152.6100006,31.92786598,136
長沼公園,139.3725889,35.63827,157.4100037,23.91039085,139
長沼公園,139.3725899,35.63808973,157.6100006,26.41259575,263
長沼公園,139.3725909,35.63790946,147.8099976,29.32442856,270
長沼公園,139.372592,35.63772919,143.6100006,33.55804443,131
長沼公園,139.372593,35.63754892,140.9100037,51.98058319,201
長沼公園,139.372594,35.63736865,135.0099945,55.7163887,199
長沼公園,139.3725951,35.63718838,132.2100067,41.04414749,46
長沼公園,139.3725961,35.63700811,148.4100037,48.71932602,48
長沼公園,139.3725971,35.63682784,164.2100067,36.00437164,67
長沼公園,139.3725982,35.63664757,170.6100006,33.82201767,22
長沼公園,139.3725992,35.6364673,178.3099976,21.64237785,73
長沼公園,139.3726002,35.63628703,181.8099976,9.152068138,146
長沼公園,139.3726013,35.63610676,183.0099945,8.259233475,33
長沼公園,139.3726023,35.63592649,181.6100006,20.58753395,338
長沼公園,139.3726033,35.63574622,177.6100006,12.50551796,256
長沼公園,139.3728066,35.63881165,135.3099976,37.30635834,83
長沼公園,139.3728076,35.63863138,149.2100067,31.76549339,59
長沼公園,139.3728087,35.63845111,155.4100037,31.34592438,15
長沼公園,139.3728097,35.63827084,156.9100037,37.17771149,31
長沼公園,139.3728107,35.63809057,158.4100037,27.12962341,260
長沼公園,139.3728118,35.6379103,151.1100006,21.20245171,203
長沼公園,139.3728128,35.63773003,153.6100006,28.84629822,148
長沼公園,139.3728138,35.63754976,155.5099945,30.13004303,184
長沼公園,139.3728149,35.63736949,150.8099976,29.07979965,222
長沼公園,139.3728159,35.63718922,140.2100067,33.72259521,153
長沼公園,139.3728169,35.63700895,143.4100037,12.41123676,139
長沼公園,139.372818,35.63682868,154.5099945,26.28962517,48
長沼公園,139.372819,35.63664841,159.7100067,29.77523422,42
長沼公園,139.37282,35.63646814,173.1100006,36.08850098,51
長沼公園,139.3728211,35.63628787,178.4100037,22.71447182,23
長沼公園,139.3728221,35.6361076,180.4100037,11.27097416,266
長沼公園,139.3728231,35.63592733,175.8099976,16.08568382,284
長沼公園,139.3728242,35.63574706,170.9100037,25.83750725,330
長沼公園,139.3728252,35.63556679,169.2100067,32.35950089,342
長沼公園,139.3730284,35.63863222,131.8099976,37.82673264,32
長沼公園,139.3730295,35.63845196,137.2100067,30.3817234,360
長沼公園,139.3730305,35.63827169,149.3099976,38.23231888,69
長沼公園,139.3730316,35.63809142,161.4100037,15.18559933,76
長沼公園,139.3730326,35.63791115,160.0099945,24.55001068,168
長沼公園,139.3730336,35.63773088,165.1100006,37.32489014,163
長沼公園,139.3730347,35.63755061,169.2100067,27.66529465,206
長沼公園,139.3730357,35.63737034,158.5099945,33.85871506,253
長沼公園,139.3730367,35.63719007,148.2100067,20.09275436,242
長沼公園,139.3730378,35.6370098,155.2100067,27.54199791,142
長沼公園,139.3730388,35.63682953,153.2100067,27.53161812,172
長沼公園,139.3730398,35.63664926,156.4100037,18.92801666,110
長沼公園,139.3730409,35.63646899,164.2100067,30.49263382,133
長沼公園,139.3730419,35.63628872,175.2100067,31.92192268,117
長沼公園,139.3730429,35.63610845,182.8099976,3.163321257,199
長沼公園,139.373044,35.63592818,177.7100067,26.84416008,291
長沼公園,139.3732513,35.63827253,146.6100006,42.71880341,21
長沼公園,139.3732524,35.63809226,149.3099976,41.284729,29
長沼公園,139.3732534,35.63791199,160.2100067,33.13224411,35
長沼公園,139.3732544,35.63773172,169.8099976,36.79912186,49
長沼公園,139.3732555,35.63755145,172.2100067,30.30459976,255
長沼公園,139.3732565,35.63737118,162.2100067,28.98324013,222
長沼公園,139.3732575,35.63719091,156.1100006,34.21616364,211
長沼公園,139.3732586,35.63701064,155.1100006,32.45926285,110
長沼公園,139.3732596,35.63683037,169.6100006,38.5252533,177
長沼公園,139.3732606,35.6366501,163.2100067,27.20550919,207
長沼公園,139.3732617,35.63646983,172.0099945,35.455513,109
長沼公園,139.3732627,35.63628956,179.7100067,19.75462723,125
長沼公園,139.3732637,35.63610929,179.7100067,17.55857658,281
長沼公園,139.3732648,35.63592902,170.9100037,33.19741058,292
長沼公園,139.3734732,35.6380931,139.8099976,30.16889763,36
長沼公園,139.3734742,35.63791283,150.0099945,29.38187599,57
長沼公園,139.3734753,35.63773256,158.0099945,34.29016876,56
長沼公園,139.3734763,35.63755229,174.6100006,11.03130817,161
長沼公園,139.3734773,35.63737202,172.9100037,27.29378891,189
長沼公園,139.3734784,35.63719175,165.8099976,37.52284241,234
長沼公園,139.3734794,35.63701148,161.3099976,28.98278046,122
長沼公園,139.3734804,35.63683121,175.4100037,14.87083626,140
長沼公園,139.3734815,35.63665094,173.0099945,24.79841423,221
長沼公園,139.3734825,35.63647067,172.5099945,26.52173424,142
長沼公園,139.3734835,35.6362904,179.4100037,16.61301804,88
長沼公園,139.3734846,35.63611013,181.7100067,18.19824791,254
長沼公園,139.3734856,35.63592986,172.0099945,33.00940704,255
長沼公園,139.3736961,35.63773341,152.8099976,30.29076385,83
長沼公園,139.3736971,35.63755314,167.9100037,43.41413879,52
長沼公園,139.3736992,35.6371926,176.2100067,23.74690437,207
長沼公園,139.3737002,35.63701233,169.8099976,29.89171791,196
長沼公園,139.3737013,35.63683206,179.2100067,14.63046646,114
長沼公園,139.3737023,35.63665179,178.9100037,14.89811039,198
長沼公園,139.3737033,35.63647152,180.2100067,16.8537941,153
長沼公園,139.3737044,35.63629125,182.2100067,15.62206078,149
長沼公園,139.3737064,35.63593071,173.5099945,28.88951683,268
八王子霊園,139.2605289,35.65956253,246.6300049,1.327660203,15
八王子霊園,139.2607485,35.65974384,246.1300049,1.286397457,5
八王子霊園,139.2607498,35.65956358,246.0299988,4.754966736,92
八王子霊園,139.2609681,35.65992516,245.4299927,1.497311592,18
八王子霊園,139.2609694,35.65974489,245.6300049,2.162846804,9
八王子霊園,139.2609707,35.65956463,246.2299957,22.55449104,102
八王子霊園,139.2611864,35.66028674,241.9299927,15.43742561,339
八王子霊園,139.2611877,35.66010647,242.8300018,2.734964132,28
八王子霊園,139.261189,35.65992621,243.0299988,9.599636078,26
八王子霊園,139.2611903,35.65974594,245.0299988,3.487263441,39
八王子霊園,139.261406,35.66046805,244.1300049,19.06408882,242
八王子霊園,139.2614073,35.66028779,241.6300049,1.7938447,76
八王子霊園,139.2614086,35.66010752,242.4299927,1.347312927,72
八王子霊園,139.2614099,35.65992726,242.9299927,1.34733665,72
八王子霊園,139.2614112,35.65974699,245.0299988,7.171703339,92
八王子霊園,139.2614125,35.65956673,246.1300049,12.51925564,13
八王子霊園,139.2614138,35.65938646,247.3300018,20.44297981,1
八王子霊園,139.261415,35.65920619,247.1300049,2.734974861,332
八王子霊園,139.2616244,35.66082964,239.9299927,34.31441879,39
八王子霊園,139.2616269,35.6604691,244.3300018,26.99185181,307
八王子霊園,139.2616282,35.66028884,241.1300049,2.698536396,51
八王子霊園,139.2616295,35.66010857,242.0299988,2.340285063,53
八王子霊園,139.2616308,35.65992831,242.7299957,2.442650795,93
八王子霊園,139.2616321,35.65974804,245.1300049,11.92206669,93
八王子霊園,139.2616334,35.65956777,246.0299988,2.554503441,90
八王子霊園,139.2616346,35.65938751,246.7299957,0.697113574,90
八王子霊園,139.2616359,35.65920724,246.8300018,0.23235774,90
八王子霊園,139.2616372,35.65902698,247.0299988,0.721042514,54
八王子霊園,139.2618452,35.66083068,237.2299957,2.613936901,35
八王子霊園,139.2618465,35.66065042,237.5299988,6.228554726,33
八王子霊園,139.2618478,35.66047015,240.1300049,8.759204865,49
八王子霊園,139.2618491,35.66028989,240.8300018,2.211112976,94
八王子霊園,139.2618504,35.66010962,241.8300018,2.204122543,39
八王子霊園,139.2618517,35.65992935,242.4299927,6.824498653,24
八王子霊園,139.261853,35.65974909,243.7299957,11.00449276,41
八王子霊園,139.2618542,35.65956882,245.1300049,7.491419792,39
八王子霊園,139.2618555,35.65938856,247.5299988,5.565411091,128
八王子霊園,139.2618568,35.65920829,248.0299988,12.24073315,185
八王子霊園,139.2618581,35.65902802,247.1300049,8.033548355,156
八王子霊園,139.2620623,35.66137253,240.7299957,27.89769363,6
八王子霊園,139.2620661,35.66083173,236.4299927,2.198248625,25
八王子霊園,139.2620674,35.66065147,236.7299957,2.613957405,35
八王子霊園,139.2620687,35.6604712,237.4299927,5.231935501,45
